instances,feature_PIC,feature_POIC,feature_neutrality,feature_lostrictmax,feature_lomax,feature_lostrictmin,feature_lomin,feature_yskew,feature_ykurtosis,feature_sqrDcorSASp,feature_sqrDcorSRtn,feature_sqrDcorSSp,feature_sqrDcorSARtn,feature_sqrDcorSASpRtn,feature_sqrDcorASp,feature_sqrDcorARtn,feature_sqrDcorSpRtn,feature_sqrDcorASpRtn,feature_sqrDcorSSpRtn,feature_GX1,feature_GX2,feature_GX3,feature_PX1,feature_PX2,feature_PX3,feature_EX1,feature_EX2
CartPole-v1#0.98#1.9#0.19#0.35#1.0,0.770479458661564,0.00538126469210598,0.0,0.1,0.1,0.11,0.11,1.3652867606206947,1.5221082115884865,0.18223827326212283,0.27515535258403795,0.9829932152310282,0.03956062132841154,0.03961518973215794,0.016095768401153353,-2.1609637858087542e-05,0.2780422540286511,-1.8482381568866517e-05,0.27544167623611077,-0.0,0.17659151742597756,1.0,-0.0,1.0,0.30623125271603757,1.0,-0.0
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.001642857142857143,0.6768255325382418,0.03441137448867457,0.03478739092677712,0.08,0.08,0.06,0.22,1.6251710692825296,2.180930915497287,0.13176467332858677,0.056773843065079196,0.994263377087069,0.005690222311039058,0.005691848441263138,-0.00011958156721521842,0.0001849626632286435,0.05616619608802406,0.00018486808642972677,0.05678648973213199,0.4311045951065688,0.7889239896096825,1.0,1.0,0.8627806071117837,0.2691277621432276,1.0,0.8449199697739919
LunarLander-v2#21.42857142857143#1142.857142857143#0.5,0.6151797044692593,0.008136459058929804,0.0,0.14,0.14,0.08,0.08,-0.6579083749508152,0.4745333551230497,0.5728455455917568,0.7899278091516371,0.9816873680679683,0.4701778022849022,0.47029401336647403,-0.00042600791593616074,-0.0005338861325959267,0.7732386630386994,-0.0005351239150959638,0.790197818986131,0.7604554295255649,0.8748419631896702,1.0,0.7810738982235054,1.0,0.6789476405534366,1.0,0.6866566071018642
MountainCar-v0#0.28571428571428564#0.0017857142857142859#0.01,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.05274205065306311,0.029793789467831896,0.9694001463178652,0.0023138376945950534,0.0023140365184461916,0.0006243538086323198,0.0010196818070590506,0.029508005898661885,0.0010196607603645935,0.02979786708275828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.3#0.01#0.05#7.0,0.43148598062165133,0.002312783849302043,0.004017905875493626,0.1,0.1,0.07,0.07,1.2782430871922403,1.6311567756770886,0.6665383013510104,0.10407494366989054,0.614886055941405,0.10185844955221607,0.4495373192854538,0.2810790390339342,0.0004003648409824928,0.11099012360141089,0.14991079704434665,0.42716891930147166,0.7424826741872719,0.7825878314859753,1.0,0.38404659403005226,1.0,0.7460874321825961,1.0,0.4005118308441013
MountainCar-v0#0.3642857142857142#0.0017857142857142859#0.0030357142857142857,0.17801701547055906,0.012612780304773148,0.7159060901133394,0.11,0.24,0.0,0.8300000000000001,4.998950029881638,25.31546567258038,0.07991033450287226,0.05811316698076006,0.9893226183834758,0.0045522748980162675,0.00455309679520622,-0.00023468264100399543,0.0010196818070590506,0.05785909341016616,0.0010196564815490616,0.0581226307728173,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
CartPole-v1#0.98#1.9#0.19#0.95#7.0,0.7853980261290017,0.004194055289486742,0.0009953703703703704,0.11,0.11,0.08,0.08,1.705181941113532,2.252966610142278,0.4677115704886462,0.1529654209827294,0.9333774740814302,0.05912742660188554,0.05967334077654614,0.04753168655075392,0.000878917928982051,0.15645364678277351,0.0009260769859499445,0.1540211158992608,0.02354814148266075,0.22029487090745486,1.0,0.6263460687417023,0.7025188080837882,1.0,1.0,-0.0
CartPole-v1#0.98#0.1#0.19#0.35#7.0,0.487506383030891,0.0028864079266478116,0.005141836133215444,0.07,0.07,0.1,0.1,2.373225240138612,9.49029828777456,0.5999897664060287,0.09158462294165823,0.5499114009513757,0.0917472677898559,0.46634198514494557,0.3144609000456997,0.00042506530344858177,0.09343940177529099,0.20682355205479933,0.43771254834892936,0.7736224732718695,0.9207678656451542,1.0,0.3641734839631217,1.0,0.9547244946543739,1.0,0.5760376134889753
LunarLander-v2#50.0#571.4285714285714#1.7,0.6161044168422043,0.016408724956988086,0.0,0.12,0.12,0.06,0.06,-0.7197456091178501,0.5323310682218949,0.8156180023603296,0.15502875997093457,0.99085199313356,0.11356371529073958,0.11397247523166747,0.004148069156859351,0.0008134469825673097,0.15476275829857924,0.000815066151278129,0.15551334108707895,0.9823267663170062,1.0,0.9434610580510324,0.9434950932978006,0.8993251535482307,1.0,0.9041401538839756,1.0
MountainCar-v0#0.4428571428571428#0.0037142857142857147#0.01,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.11645690729789335,0.024945255864247135,0.9717321016076422,0.003239746659323918,0.0032412067629366786,0.0003154878172010608,0.0010196818070590506,0.024473095448407044,0.001019669059156308,0.0249572469375458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MountainCar-v0#0.28571428571428564#0.001142857142857143#0.01,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.03377298251299921,0.01539794967450161,0.9691468733589438,0.0014798042189510514,0.0014798613990034193,0.00047785850757831977,0.0010196818070590506,0.015361084174989496,0.0010196710259370158,0.015399971858883074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MountainCar-v0#0.12857142857142856#0.0005#0.005821428571428572,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.01775360501872239,0.0018886372305788744,0.9790854183179172,0.0010472823889760585,0.0010472823076268668,-3.954237976738562e-05,0.0010196818070590506,0.001962205811976302,0.001019660290958853,0.0018897784351581855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MountainCar-v0#0.3642857142857142#0.0017857142857142859#0.00025,0.8201321843384575,0.07543919239862773,0.02768491084938454,0.07,0.07,0.03,0.17,1.0074859038427977,0.08679048513117671,0.2181987871397841,0.07822253425836272,0.9988243284331316,0.015445622268931715,0.015454459854937196,0.0005861046641170253,0.0010974088615236112,0.0791456196259879,0.001097368299217242,0.07826216760909092,0.15666806613033166,0.8483586560610015,1.0,1.0,0.9880832475130993,0.5371592182248227,0.7014286039782178,1.0
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.007214285714285715,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.06359354610813484,0.04455457167750484,0.9763748066714558,0.0032603214040047655,0.0032607512902656658,-3.7772330638603726e-05,0.0010196818070590506,0.0441275593739604,0.001019652411352752,0.04456116528579137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LunarLander-v2#21.42857142857143#0.0#1.5,1.2378237209302239,0.056359544186792454,0.0,0.1,0.1,0.09,0.09,-0.8702420788935092,0.24640257366004814,0.5325695330139729,0.29824467211533656,0.9870477433324345,0.1596116106797813,0.15976382806116815,0.0013926283190280407,0.0014340684615393555,0.289595091752295,0.0014354590881828135,0.29852279626277156,1.0,0.6917174180344665,0.35224801283440865,0.4141214425314661,1.0,0.28541951770438156,1.0,0.4409851354930045
CartPole-v1#0.98#0.7#0.06999999999999999#0.65#19.0,0.5208350947678643,0.002456032743541948,0.0,0.06,0.06,0.1,0.1,2.641654783511734,8.001960534796794,0.7689157469088469,0.0905120977752105,0.7146632992689589,0.08629169926422824,0.1557449941337694,0.18134223715064135,0.0007930323956238445,0.10009166167778309,0.017004068779904933,0.15584610085199543,0.5155196617043032,1.0,0.6086376319301224,-0.0,-0.0,1.0,1.0,-0.0
CartPole-v1#6.859999999999999#1.3#0.19#0.95#19.0,0.6504280602717469,0.0029429269472907678,0.002741013071895425,0.05,0.05,0.1,0.12,1.9587653889219394,3.7349318155923266,0.8233038101210824,0.12628737615225683,0.8345599583464605,0.10382319889881322,0.12285456872267844,0.11209783643491372,0.0001407898762604495,0.13099531564769995,0.0025368710636079783,0.14549420563514703,-0.0,0.3130407043511548,1.0,-0.0,0.4204254347081188,1.0,1.0,-0.0
MountainCar-v0#0.5214285714285714#0.0017857142857142859#0.0030357142857142857,0.14806714098697837,0.010344370033545717,0.7528319896760669,0.1,0.25,0.0,0.86,5.821276249155543,35.47182036665215,0.07991033450287226,0.05811316698076006,0.9893226183834758,0.0045522748980162675,0.00455309679520622,-0.00023468264100399543,0.0010196818070590506,0.05785909341016616,0.0010196564815490616,0.0581226307728173,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LunarLander-v2#27.142857142857142#571.4285714285714#1.0999999999999999,0.8866298954888279,0.0398507598167962,0.0,0.07,0.07,0.11,0.11,-0.6008915933683254,-0.2735771467209136,0.4142565558507192,0.1165584848347532,0.9843444302170385,0.04724079675989701,0.04738310723611349,0.0004225847605927137,0.00040742093417735263,0.11437826391444691,0.0004068799733619668,0.11689731727202861,-0.0,1.0,0.8953322246304365,0.35121887827959863,1.0,0.13625642183734046,1.0,0.5039012665092798
CartPole-v1#6.859999999999999#0.1#0.13#0.65#13.0,0.5410225131490443,0.005441271047511145,0.002447751322751323,0.06,0.06,0.1,0.1,1.5918976151446893,2.105746343321769,0.5840183802824304,0.10213486001319586,0.5466881658941503,0.10211871920828583,0.5542088497321793,0.3192119628941018,0.0005212550673437791,0.09706189554161056,0.27209344303267996,0.5257409328506047,0.7936801197719238,1.0,0.8907718281145477,0.3942737749338904,0.9626848617413729,1.0,1.0,0.7542886624532438
LunarLander-v2#15.714285714285715#0.0#0.3,1.1833067898128395,0.03661404607376234,0.0,0.07,0.07,0.09,0.09,-0.1784261935747645,-0.3649789329977895,0.7620242168870608,0.9879450580491789,0.9652264203200946,0.7862891315538119,0.7862683800610281,-0.00028824585079780364,-0.00015480546928945248,0.9515062313912671,-0.0001549972564263178,0.9879389796034526,0.8539072663190387,1.0,0.24110669634997622,1.0,0.6737202188202286,0.35383465199624015,0.21409168763939707,1.0
LunarLander-v2#50.0#571.4285714285714#0.3,0.7637872299273414,0.004355676175940015,0.0,0.11,0.11,0.1,0.1,-0.04711317232594457,-1.0556565546237744,0.4607781475594365,0.13126915365855377,0.9814086849602286,0.05227417886950578,0.052503080484223856,0.0008899348000159452,7.980542936923961e-07,0.13050861673444766,2.8343124307009576e-06,0.13173248434999382,0.3496567363556802,0.906890884259584,1.0,0.8153515645772402,0.8321984835487385,1.0,0.9077987004858269,1.0
LunarLander-v2#50.0#0.0#0.5,0.9168976172121888,0.02458012096788309,0.0,0.12,0.12,0.06,0.06,-1.2787377640542457,3.1153434918592264,0.37844443663978,0.24867452462488265,0.9391193550507629,0.09894043232228782,0.09902848181213722,0.0023240182571864576,0.003861212468136882,0.24200801907022051,0.003864499250142549,0.2488866699850758,0.8222582794428696,1.0,0.5244608699365482,1.0,0.8250067642313329,0.8419324115448823,1.0,0.4519385672941269
LunarLander-v2#21.42857142857143#0.0#0.8999999999999999,1.2122818307269012,0.02341926877627254,0.0,0.12,0.12,0.06,0.06,-1.4725799230869772,2.776344729716959,0.5038993972787017,0.7379144875749455,0.982809756650934,0.38140956764184725,0.38150641682744474,0.00021206021682483781,0.0002783133500405839,0.7273786725254938,0.0002799607507747412,0.7381490234555886,1.0,0.7103818738173205,0.7399992738696883,0.887172471780564,1.0,0.4623829301730427,1.0,-0.0
CartPole-v1#18.62#0.7#0.13#0.35#19.0,0.5100680117147238,0.0034944007889105245,0.0073988095238095245,0.06,0.06,0.12,0.12,2.0164447360710076,5.629952965688579,0.6989997820236551,0.08633710718248956,0.6439087066865219,0.08369057810782561,0.26864158916478853,0.23178646936593236,0.0004127033912831913,0.09489220942227104,0.06092308189439786,0.25892328280899685,0.3599151094138478,0.3380940335984108,1.0,0.08851496590777763,1.0,0.44771986594244767,1.0,0.559979169378987
LunarLander-v2#44.285714285714285#285.7142857142857#1.5,0.8378759360432639,0.06127329248548019,0.0,0.05,0.05,0.15,0.15,-3.4957647420160765,19.679925606017214,0.6357108770170699,0.15110223871714254,0.9900146518774544,0.0784907763351411,0.07878365983404378,0.004159634912489015,0.0010342685379523874,0.15133891331305233,0.001036109222022383,0.15153705554705652,1.0,0.9852253673593255,0.9355369687510097,0.9589655645366003,0.9694641307778377,1.0,0.9680954778641736,1.0
CartPole-v1#6.859999999999999#0.7#0.06999999999999999#0.95#1.0,0.7051763592937741,0.004999892672633649,0.0,0.07,0.07,0.07,0.07,0.880299602552746,1.0378470242507998,0.24336917954920428,0.2458144804344425,0.9796256487794351,0.04613681208287821,0.04634137413241197,0.017276498194410943,7.929248426890347e-05,0.24893197992363628,8.827096634536174e-05,0.2466033376620067,-0.0,0.12035395651308149,1.0,-0.0,0.6381923796396575,1.0,1.0,-0.0
LunarLander-v2#15.714285714285715#857.1428571428571#0.3,0.8649346928799355,0.01816008158539334,0.0,0.1,0.1,0.06,0.06,-0.23823719459062262,-0.007816347262605383,0.7716465227950738,0.9818183520628365,0.9684080729693544,0.7874338980501124,0.7874226476205279,-0.00021421949114936408,4.345464891566182e-05,0.9494484155130014,4.299620943594037e-05,0.9818186948196812,1.0,0.9002525299986003,0.4071342103147987,1.0,0.442863233337827,0.2558214416188701,0.3399060652413501,1.0
CartPole-v1#12.74#1.9#0.19#0.65#1.0,0.5781110711394759,0.004323420203471706,0.00494210861602166,0.11,0.11,0.07,0.07,0.32286326268911236,-0.5518991282700494,0.3603982688904985,0.3191387751252458,0.9979060699762907,0.08867775476622121,0.09031666881778437,0.002653231324948887,-0.00013179495861574027,0.32033949137445605,-0.00012822885929707895,0.32337295473448013,0.38764244572807416,0.9493599755394138,1.0,1.0,0.9907911174217859,0.5986114998395784,1.0,-0.0
CartPole-v1#6.859999999999999#1.9#0.01#0.05#13.0,0.5681454457314965,0.002536112646896592,0.006199123652459484,0.11,0.11,0.07,0.1,0.7388151456378704,-0.3979084661875536,0.6273511231911897,0.1014530523170195,0.5809335322150416,0.09953662896460412,0.534347765536443,0.30668296035162873,0.00010200850393271547,0.10070968078088119,0.22590308578927085,0.5051016472257032,0.4689709347996859,0.9353233830845771,1.0,0.27270663033605813,0.8465031789282471,1.0,1.0,0.219872110181997
LunarLander-v2#38.57142857142857#1142.857142857143#1.2999999999999998,0.4821469821863493,0.028053362823560968,0.0,0.11,0.11,0.08,0.08,-0.6598184698150169,0.46246065002963466,0.7331657479849882,0.17303622604861235,0.9948210723786006,0.11173314810773281,0.1122207522763854,0.00191602667482634,0.0011873610678106916,0.17160062264986695,0.0011895181893712711,0.17367695373724676,0.9722786128163887,0.968441407346688,1.0,0.8255727337711618,0.8510447028986927,1.0,0.868601705354571,1.0
CartPole-v1#0.98#1.9#0.13#0.95#13.0,0.7561743833982375,0.006444499768750812,0.0009821428571428572,0.09,0.09,0.1,0.1,3.0609595874661655,11.791011470020607,0.7316352958885167,0.1359726944067777,0.9144681536692943,0.09001173142670384,0.09362860703195064,0.06095983912647999,0.0006071360524871855,0.13890943488657828,0.0008723634397932798,0.14038623790223684,-0.0,0.40268208661417326,1.0,0.26331304842519004,-0.0,1.0,1.0,-0.0
CartPole-v1#12.74#0.1#0.13#0.65#13.0,0.4804642342468848,0.004290862337493366,0.004235630110630111,0.05,0.05,0.1,0.1,1.2851828852293403,0.9935556310898046,0.588468298105449,0.09924001997757317,0.5521830753313149,0.0990424858385387,0.5591313594977014,0.325157110360809,0.0006501025895632455,0.09579729733344684,0.2787267925198731,0.5313140065429232,1.0,1.0,0.9394852315148343,1.0,0.9850967741935481,0.8807741935483867,1.0,0.7468339016074037
MountainCar-v0#0.6#0.002428571428571429#0.00025,0.8760640919492675,0.08577654807435175,0.008975810738968635,0.08,0.08,0.08,0.16,0.9228480125726964,-0.2596860734877815,0.29659838484051765,0.1113472267245376,0.9990031886986344,0.03527619106547853,0.03529017880652983,0.0003031897273849553,0.0024413625380862447,0.11618282208405302,0.002441183239909967,0.11139560573783283,0.9853726491757604,0.7074529835152077,1.0,1.0,0.9973888824416851,0.662295462457932,1.0,0.9867657302066403
CartPole-v1#0.98#0.1#0.13#0.05#1.0,0.45046074856627616,0.0024209265244546133,0.013235245776547683,0.11,0.11,0.05,0.1,1.1751266631935082,1.8400464904283158,0.6031347589516401,0.10013816128847387,0.5533381891991077,0.09983278909269344,0.5228726748464875,0.3245402107911643,0.0006501025895632455,0.09709156052339235,0.24264706479696768,0.49024933623197947,0.29895837412382037,0.4165524533030505,1.0,0.06531643062295733,0.6591165692780036,1.0,1.0,0.11674426014763417
CartPole-v1#6.859999999999999#1.9#0.19#0.05#1.0,0.4424610849055681,0.0029013652777610185,0.0028057359307359308,0.11,0.11,0.1,0.1,1.3602281369173388,2.503196841501695,0.841824249361941,0.3098547194918461,0.9636183729393445,0.22070185402937822,0.29553119418045204,0.02395059230762579,-0.0002836682003286852,0.3131346836112938,0.0014767448199360263,0.39237356377257165,0.6018113582084923,0.6322074377345616,1.0,0.4574074533853067,1.0,0.5291853911661741,1.0,0.8866160681229174
CartPole-v1#6.859999999999999#1.3#0.01#0.35#1.0,0.47471548858953794,0.002315173775100359,0.0,0.08,0.08,0.08,0.08,1.8069940916662337,4.184735430278483,0.3621916703660164,0.28997221574543597,0.9865958493414053,0.0803978917222992,0.0816955311928888,0.012446422886425241,-2.3928073980857832e-05,0.2931289713957978,-9.771795628820824e-07,0.29328902718694855,0.05131777069867971,0.3875464779210669,1.0,0.04388993145804695,1.0,0.7075827671681036,1.0,-0.0
LunarLander-v2#21.42857142857143#2000.0#1.7,0.5998809482305101,0.02943697455541483,0.0,0.1,0.1,0.09,0.09,-0.32632326476248,-0.445870574220236,0.7361152802813266,0.172844418685076,0.9922040423956193,0.12116870362075038,0.1214096300911665,0.0018633701714724502,2.1859583715841594e-05,0.1678521823400291,2.3393962721156407e-05,0.1731608321484418,0.7051314600122967,1.0,0.860452234323261,0.7560510755318295,1.0,0.7370443144628003,0.9719788287153411,1.0
CartPole-v1#12.74#1.3#0.13#0.95#7.0,0.7525423456060016,0.006341292687726215,0.0010049019607843138,0.09,0.09,0.11,0.11,1.3620743622659333,1.4649164217483754,0.6096212410656113,0.15505040440452514,0.920626992104527,0.07609277346397247,0.0796971140826732,0.05976587285041078,0.0010125002809801436,0.1577484689927704,0.0013055619719952404,0.16042961070710904,0.48433024458606155,0.6511776186114555,1.0,0.7331591599483663,0.5509263911326167,1.0,1.0,-0.0
MountainCar-v0#0.3642857142857142#0.001142857142857143#0.00025,0.6366038008972524,0.050692966449431304,0.0407828896249949,0.07,0.07,0.07,0.23,1.9919041599608065,3.6251581900699703,0.24305096216968253,0.09579316697365906,0.9992459568947215,0.017303591595580915,0.0173142245579744,6.93752967038016e-05,0.0001612754453426322,0.09596905759032047,0.00016114873294590613,0.09583479647809223,0.7044017042819007,0.21088798985049134,1.0,0.5045831677265501,1.0,0.9852320151033388,0.42786914717533203,1.0
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.00025,1.0239656095899154,0.13387365717817024,0.004375290630086026,0.05,0.06,0.07,0.1,0.06841670865684506,-1.3880414512299981,0.21519351282136107,0.17384305395551056,0.9980891074556274,0.0463554727559834,0.04636624904530671,0.001758433611430843,0.008393312475904168,0.18532002828269262,0.008393196645768337,0.17389497235046109,0.06158817133625328,0.8897113476789258,1.0,1.0,0.5557655954631381,0.7484594800284781,1.0,0.9797256492105945
CartPole-v1#18.62#1.9#0.13#0.05#19.0,0.3902975162466231,0.003325127449510327,0.012220496048661012,0.06,0.06,0.11,0.11,0.6836180007432611,0.5804046714840712,0.5754070421857932,0.11503598083569774,0.5407254893299601,0.11365965386230578,0.5773004370577581,0.34075036920516555,0.00038502770643139545,0.10831868812161001,0.31316625804580844,0.5484151870767324,0.981133286273503,0.9056664313675158,1.0,0.35613899985560965,0.7452952784328826,1.0,0.9263849765258216,1.0
CartPole-v1#0.98#1.9#0.13#0.65#19.0,0.6974736259562357,0.002550617083039858,0.0007870370370370369,0.06,0.06,0.1,0.1,2.3216741656518654,5.330056639950026,0.7807790628862479,0.08673980536012647,0.8334039650778762,0.06856152489689465,0.07573477020458605,0.10009564583977731,0.0012018121743549769,0.09331926317522812,0.0020999263085868004,0.0943180836778068,0.3565333103047622,0.7932845546326682,1.0,1.0,0.16371809909458293,0.17923235036932125,1.0,-0.0
LunarLander-v2#38.57142857142857#1714.2857142857142#1.5,0.3233763423543097,0.011459933831597602,0.0,0.12,0.12,0.07,0.07,-1.1372838439085633,2.6508329323562787,0.8732313139366826,0.24577332930434842,0.9954923461379249,0.19827821074676677,0.19882794298935222,0.0015174751957940315,7.588666181108658e-05,0.2455580901530851,7.660760840827034e-05,0.24639829724110424,0.7290618652303291,1.0,0.8955448992677192,1.0,0.9279370217691547,0.9251020049464033,0.7165251352142672,1.0
CartPole-v1#12.74#1.3#0.06999999999999999#0.35#19.0,0.5678352061749934,0.0023185894321768406,0.004910424736082631,0.1,0.1,0.1,0.1,1.4577857406244872,1.6063052049212239,0.7860237730796898,0.10493726665314454,0.736607297344425,0.09524532874675151,0.18135341363220805,0.16774280469214353,0.000412032251286916,0.10989707083798385,0.018101481912906246,0.18655545183927713,0.3457627927793525,0.33907325078323136,1.0,0.11391224016347555,1.0,0.6009996060552305,1.0,-0.0
CartPole-v1#0.98#1.3#0.13#0.35#19.0,0.5021543229833354,0.0033111775475645156,0.0006305418719211823,0.09,0.09,0.09,0.09,3.2948355170726487,12.537855306129426,0.7722585043936951,0.09635249034699543,0.7158279867820926,0.08899719050835182,0.14673576609575234,0.17539812154856968,0.00010770213220892845,0.10162839702262312,0.012927727760213748,0.15077462264677544,0.8083257781807194,0.5747204593532789,1.0,-0.0,1.0,0.2632908763671604,1.0,-0.0
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#13.0,0.7093109741076191,0.004659632923960488,0.004422348484848486,0.07,0.07,0.11,0.11,1.4333189191745492,1.7870519304232761,0.7167292639946253,0.15845732563407675,0.8784726934965378,0.09859407130365705,0.10720781939596176,0.07733932437148913,0.00021164607785359747,0.16146068763213745,0.0009840147413047323,0.16895624133347484,0.22380741778990415,0.41304338951221675,1.0,0.7802987266883662,0.29695592540277177,1.0,1.0,-0.0
LunarLander-v2#15.714285714285715#571.4285714285714#1.2999999999999998,0.9844345746291572,0.014686254587526038,0.0,0.11,0.11,0.1,0.1,-1.7702724575436224,3.6125003078654343,0.722386326932205,0.9394636460431471,0.9810771519837939,0.6958275462009954,0.6958368114862211,0.00022419261607685783,-0.0003071386806061292,0.9211225784991508,-0.0003063307690837691,0.9394892583497585,0.2838654485921215,1.0,0.5861955466784033,1.0,0.2189250222152367,0.45381607708150423,1.0,-0.0
MountainCar-v0#0.5214285714285714#0.002428571428571429#0.00025,0.9185385775160309,0.09357029387783378,0.01487168752300331,0.09,0.09,0.06,0.15,0.7896438117542316,-0.3489726454544617,0.2873057335319652,0.0731344877605999,0.9989465798113558,0.021717450571296582,0.021729828481695874,0.00039848316462402783,0.002393500952776338,0.07626546792270372,0.0023933647999931666,0.07317808524953148,0.8535564853556485,0.9947698744769874,1.0,1.0,0.9568920563184425,0.9933947505649225,1.0,0.9885097493036211
MountainCar-v0#0.3642857142857142#0.002428571428571429#0.01,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.08083186909408634,0.04639643451377275,0.9706629515730435,0.0038602432890803675,0.0038608423917652636,0.0016940999057944528,0.0010196818070590506,0.04635763143237586,0.001019676037629834,0.04640377501000764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MountainCar-v0#0.4428571428571428#0.0005#0.008607142857142858,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.019836254764023533,0.0005944167386967385,0.9716082673481966,0.001024148614107409,0.001024147035583182,-2.0636836739980092e-05,0.0010196818070590506,0.0006429617486106258,0.0010196586013927651,0.0005954645963227369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CartPole-v1#18.62#1.9#0.13#0.95#19.0,0.7359847325684534,0.0054270044439463025,0.0008210180623973727,0.12,0.12,0.09,0.09,1.6396659631458863,1.8387192888425226,0.799777386333778,0.11005598334951706,0.8835476489330525,0.07824854913568605,0.08986192779488714,0.07942727328454861,0.0003982559659046758,0.11238185352772208,0.001408694420256239,0.12276464369744387,-0.0,0.1062053591738319,1.0,-0.0,0.23995935767616383,1.0,1.0,-0.0
CartPole-v1#18.62#1.3#0.06999999999999999#0.65#7.0,0.6065663080267429,0.003059221720904365,0.0007993730407523511,0.08,0.08,0.06,0.06,2.5917456067947704,8.359259458907948,0.6876494113862446,0.19521064167456345,0.9158022948848945,0.110737256587582,0.12062018641255859,0.05857789802811122,2.0331307065197917e-05,0.19738393060223874,0.0006820178962639144,0.2081820401804618,0.03673251911904521,0.8660261470816113,1.0,0.4898269652167342,0.8008991763846559,1.0,1.0,-0.0
CartPole-v1#12.74#0.1#0.19#0.05#13.0,-4.7630224814271985e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.30453448612904654,0.44756937711019357,0.291984135272163,0.44132483530236455,0.30469153439246055,0.6770872516193222,-0.0002048269486552926,0.13832529421038445,0.677039737891236,0.2921430141885499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MountainCar-v0#0.20714285714285713#0.0030714285714285717#0.001642857142857143,0.7934040659850405,0.04155596968721342,0.023819499341238472,0.08,0.08,0.05,0.18,1.1021132453558613,0.6540405754991103,0.1578771707839937,0.0461080816561027,0.9943795408461346,0.005818775920785495,0.0058219441086047215,-4.359634115328983e-05,0.00025043693780981227,0.04586153933997787,0.00025049317258054877,0.04612634244124705,0.42457467962881124,0.49999999999999994,1.0,1.0,0.8961518331818308,0.4234636255956808,0.6386171265252281,1.0
CartPole-v1#18.62#0.7#0.06999999999999999#0.65#7.0,0.5912764954017267,0.0023502521990494685,0.003339055580434891,0.06,0.06,0.15,0.16,2.0087468018037127,4.322703330702506,0.7935250656760635,0.1499754072890283,0.8470381641100451,0.11069991095382628,0.13317753794701812,0.10679957567434838,0.0008598714056217242,0.1549701322282109,0.003532636237400867,0.17392677272248191,0.7520234785295027,0.29514983008958917,1.0,-0.0,1.0,0.6081289454620717,1.0,0.26682189796129563
LunarLander-v2#21.42857142857143#571.4285714285714#1.7,1.1609101208144503,0.05435616920016978,0.0,0.12,0.12,0.06,0.06,-0.6285112365248869,0.09825948700215958,0.598654574531637,0.18987631343678663,0.9900974467794336,0.11071662473821048,0.11091365573194739,0.0006856426111087235,0.0005400432980245892,0.18280159980553998,0.0005416520425556775,0.19019291046014747,0.2932538350805136,1.0,-0.0,-0.0,1.0,0.6387212117335312,1.0,-0.0
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.007214285714285715,0.1870324270676092,0.015252569645802752,0.6672570163672089,0.12,0.22,0.01,0.81,4.43085485737334,20.237887913970155,0.15752211201961044,0.018475158475626273,0.979847554672424,0.003112654196421606,0.003115933677288991,8.666819603422878e-05,0.0010196818070590506,0.01797872542671321,0.001019686689080989,0.01849469378723692,0.0,0.23587038432554647,1.0,0.3900311526479752,1.0,0.0,0.0,0.0
MountainCar-v0#0.4428571428571428#0.0037142857142857147#0.007214285714285715,0.011737315539080844,0.0037566392162517734,0.9607464686399974,0.02,0.71,0.0,0.98,9.619412738044833,91.77610751112475,0.14265631949670246,0.030330561414612156,0.9793785678846804,0.004105444850136092,0.004108093373906885,-3.936986766949318e-05,0.0010196818070590506,0.029631464500174166,0.0010196307057049527,0.0303480498965768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
